timestamp,sensor_id,temperature,light,humidity,pressure,orientation_x,orientation_y,orientation_z,acceleration_x,acceleration_y,acceleration_z,rolling_std
42028,4,16821.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0368452949177471
42228,4,16841.0,2800.0,52.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0368452949177471
42428,4,16841.0,2800.0,52.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0368452949177471
42628,4,16841.0,2800.0,52.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0368452949177471
42828,4,16841.0,2800.0,52.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0358870281282637
43028,4,16851.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0358870281282637
43276,4,16851.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0358870281282637
43428,4,16851.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
43679,4,16851.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0348735088019778
43829,4,16861.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
44028,4,16861.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
44228,4,16861.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
44429,4,16871.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0337997668989632
44628,4,16871.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
44878,4,16861.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
45029,4,16871.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
45228,4,16871.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
45479,4,16871.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0348735088019778
45629,4,16871.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
45829,4,16881.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
46079,4,16881.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0348735088019778
46228,4,16881.0,2800.0,50.0,100040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
46479,4,16881.0,2800.0,50.0,100040.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0348735088019778
46628,4,16881.0,2800.0,50.0,100040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
46829,4,16891.0,2800.0,50.0,100040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
47028,4,16891.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
47228,4,16901.0,2800.0,50.0,100040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
47428,4,16901.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
47628,4,16901.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
47828,4,16901.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0348735088019778
48028,4,16901.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0337997668989632
48228,4,16911.0,2800.0,50.0,100040.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0326598632371091
48428,4,16901.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0326598632371091
48629,4,16911.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0326598632371091
48828,4,16911.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0337997668989632
49073,4,16901.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0326598632371091
49230,4,16921.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0326598632371091
49428,4,16921.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0326598632371091
49629,4,16931.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0326598632371091
49873,4,16921.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0326598632371091
50028,4,16921.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0314466037735221
50277,4,16931.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0314466037735221
50473,4,16921.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0314466037735221
50628,4,16921.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0314466037735221
50828,4,16941.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0314466037735221
51074,4,16941.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0301511344577765
51228,4,16931.0,2800.0,50.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
51428,4,16941.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
51628,4,16941.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
51828,4,16941.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
52029,4,16951.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
52273,4,16941.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
52428,4,16941.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
52629,4,16951.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
52828,4,16961.0,2800.0,49.0,100040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
53028,4,16961.0,2800.0,49.0,100040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
53228,4,16961.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
53428,4,16961.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0287623491264662
53628,4,16961.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0287623491264662
53828,4,16961.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0272659924344292
54029,4,16971.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0272659924344292
54229,4,16981.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0287623491264662
54428,4,16971.0,2800.0,49.0,100020.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0287623491264662
54628,4,16981.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0287623491264662
54828,4,16981.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
55028,4,16981.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
55228,4,16981.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
55473,4,16971.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
55628,4,16991.0,2800.0,49.0,100020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0287623491264662
55828,4,16991.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0287623491264662
56028,4,16991.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0287623491264662
56229,4,17001.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0272659924344292
56428,4,17001.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0272659924344292
56673,4,16991.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
56829,4,17001.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
57028,4,17001.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
57228,4,17011.0,2800.0,49.0,100020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
57428,4,17011.0,2800.0,49.0,100020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
57628,4,17021.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
57828,4,17021.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
58028,4,17021.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
58229,4,17031.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
58428,4,17031.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
58677,4,17041.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0256432399976244
58829,4,17041.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
59073,4,17031.0,2800.0,49.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
59228,4,17031.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
59429,4,17041.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
59628,4,17041.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
59828,4,17041.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
60028,4,17041.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
60229,4,17051.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
60428,4,17051.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
60629,4,17061.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
60873,4,17051.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
61029,4,17061.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
61228,4,17061.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
61428,4,17061.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
61628,4,17061.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
61830,4,17081.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
62073,4,17071.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
62228,4,17071.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
62429,4,17081.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
62673,4,17071.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
62828,4,17071.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
63030,4,17091.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
63273,4,17081.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
63430,4,17101.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
63628,4,17101.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
63870,4,17081.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
64076,4,17091.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0219042913557592
64229,4,17101.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
64428,4,17101.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
64677,4,17111.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0196946385566935
64829,4,17111.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
65028,4,17111.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
65229,4,17121.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
65428,4,17121.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
65628,4,17121.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
65828,4,17121.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
66028,4,17121.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
66229,4,17131.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
66428,4,17131.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
66629,4,17141.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
66828,4,17141.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
67073,4,17131.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
67229,4,17141.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
67429,4,17151.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
67628,4,17151.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
67829,4,17161.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
68073,4,17151.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
68228,4,17151.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
68477,4,17161.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0219042913557592
69303,4,17181.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
69902,4,17181.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
69973,4,17181.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
70042,4,17181.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
70118,4,17201.0,2800.0,48.0,100040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
70194,4,17201.0,2800.0,48.0,100040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
70268,4,17181.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
70338,4,17181.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
70415,4,17181.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
70484,4,17181.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
70629,4,17191.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
70828,4,17191.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
71029,4,17201.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
71228,4,17201.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
71477,4,17191.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
71630,4,17211.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
71828,4,17211.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
72028,4,17211.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
72229,4,17221.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
72477,4,17211.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
72628,4,17221.0,2800.0,48.0,100040.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
72828,4,17231.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
73028,4,17231.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
73228,4,17231.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
73428,4,17231.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
73629,4,17241.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
73828,4,17241.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
74028,4,17241.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
74229,4,17251.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
74477,4,17241.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
74629,4,17251.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
74828,4,17251.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
75028,4,17251.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0196946385566935
75229,4,17261.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
75476,4,17251.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
75629,4,17261.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
75880,4,17271.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0219042913557592
76029,4,17271.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
76228,4,17271.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
76428,4,17271.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
76628,4,17271.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
76829,4,17281.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
77028,4,17281.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
77228,4,17281.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
77429,4,17291.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
77628,4,17291.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
77828,4,17291.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
78029,4,17301.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
78228,4,17301.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
78428,4,17301.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
78628,4,17301.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
78829,4,17311.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0219042913557592
79028,4,17311.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
79228,4,17311.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
79429,4,17321.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
79673,4,17311.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
79829,4,17321.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238683256575944
80028,4,17321.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
80228,4,17311.0,2800.0,48.0,100020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
80428,4,17331.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
80628,4,17331.0,2800.0,48.0,100020.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0256432399976244
80830,4,17341.0,2800.0,48.0,100020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
81028,4,17341.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
81228,4,17331.0,2800.0,48.0,100020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
81428,4,17341.0,2800.0,47.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
81628,4,17341.0,2800.0,48.0,100020.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0256432399976244
81829,4,17351.0,2800.0,48.0,100020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
82028,4,17351.0,2800.0,48.0,100020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
82228,4,17351.0,2800.0,48.0,100020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0256432399976244
82428,4,17361.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0272659924344292
82628,4,17361.0,2800.0,47.0,100020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0272659924344292
82828,4,17361.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0287623491264662
83028,4,17361.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0287623491264662
83229,4,17371.0,2800.0,48.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0287623491264662
83428,4,17371.0,2800.0,47.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
83629,4,17381.0,2800.0,47.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
83828,4,17381.0,2800.0,47.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
84029,4,17391.0,2800.0,47.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
84228,4,17391.0,2800.0,47.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0301511344577765
84428,4,17391.0,2800.0,47.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0314466037735221
84628,4,17391.0,2800.0,47.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0314466037735221
84829,4,17401.0,2800.0,47.0,100030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0314466037735221
85075,4,17401.0,2800.0,47.0,100030.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0314466037735221
